method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,1,fig5_cg3p5um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.70486631048,6.33112792154,5.111963850152969,266.195772124899,6.191175501007713,0.0029438863999107605,0.04387608552,0.11432633153000005,0.22210443753242437,2.234689290317931,0.020812136468606468
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,2,fig5_cg5p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.78104020561,6.40912743907,4.688513258781433,251.19081153078065,6.311876326449141,0.003862280008842569,0.03229780961000017,0.036326814000000596,0.20134615383911125,17.23964988443629,0.09988868897282188
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,3,fig5_cg3p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.80934135586,6.34266483957,4.7338018228397365,237.2002446708589,6.176728175579623,0.005908232455508684,0.06059895986000008,0.10278941350000004,0.15605758978080786,31.230216744358046,0.03525946189669682
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,4,fig5_cg3p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.78544785971,6.42909571039,4.586441499513626,250.3896145461569,6.177842469599042,0.010464318933481157,0.03670546370999972,0.01635854267999992,0.30341791310691857,18.040846869060033,0.03414516787727706
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,5,fig5_cg2p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.82985966256,6.3640851834,4.45615377314949,229.1245415394613,6.124821045393385,0.011689094526969649,0.08111726655999973,0.08136906967000002,0.43370563947105456,39.30591987575565,0.08716659208293454
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,6,fig5_cg3p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.85591843529,6.44095110726,4.270610977590561,230.04663618304903,6.1997071597004,0.012168025432710075,0.10717603928999964,0.00450314581000022,0.6192484350299834,38.38382523216791,0.012280477775919785
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,7,fig5_cg2p0um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.77793609257,6.1977870086,5.346981281085967,236.19198761457903,5.968418975392394,0.013501556450847309,0.02919369657000015,0.24766724447000055,0.457121868465423,32.238473800637905,0.24356866208392525
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,8,fig5_cg5p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.7824799616,6.42903822535,4.148984312175751,238.4699741879,6.164233198851292,0.013781288602147215,0.033737565600000075,0.01641602772000006,0.7408751004447938,29.960487227316946,0.04775443862502726
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,9,fig5_cg4p5um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.76152326688,6.26061677056,4.183778731437683,220.21744270871204,6.0120493220772,0.01464560897476685,0.01278087088000035,0.18483748250999987,0.7060806811828613,48.2130187065049,0.19993831539911966
Surrogate_RF,4,fig5_cg4p0um_rpg2p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.748742396,6.44545425307,4.889859412620544,268.43046141521694,6.211987637476319,10,fig5_cg2p5um_rpg2p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.86782605146,6.40620544852,4.850844314466476,237.9905673388129,6.17514285459043,0.01601301521900333,0.11908365545999988,0.03924880455000057,0.039015098154068006,30.439894076404045,0.03684478288588977
Surrogate_RF,5,fig5_cg4p0um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.90384920712,6.54926187025,3.662946759157181,218.4104958390511,6.221849233798731,1,fig5_cg4p5um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.88861160423,6.4734435094,3.773440051719665,214.72133803964505,6.083690932056749,0.00023028287891417896,0.01523760289000009,0.0758183608499996,0.11049329256248397,3.689157799406047,0.1381583017419823
